name,id,home,team,pos,defense_ast,defense_ffum,defense_fgblk,defense_frec,defense_frec_tds,defense_frec_yds,defense_int,defense_int_tds,defense_int_yds,defense_misc_tds,defense_misc_yds,defense_pass_def,defense_puntblk,defense_qbhit,defense_safe,defense_sk,defense_sk_yds,defense_tds,defense_tkl,defense_tkl_loss,defense_tkl_primary,defense_xpblk,fumbles_forced,fumbles_lost,fumbles_notforced,fumbles_oob,fumbles_rcv,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgb,kicking_fgm,kicking_fgm_yds,kicking_fgmissed,kicking_fgmissed_yds,kicking_fgyds,kicking_i20,kicking_rec,kicking_tot,kicking_totpfg,kicking_touchback,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kicking_yds,kickret_avg,kickret_fair,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,kickret_yds,passing_att,passing_cmp,passing_cmp_air_yds,passing_incmp,passing_incmp_air_yds,passing_int,passing_ints,passing_sk,passing_sk_yds,passing_tds,passing_twopta,passing_twoptm,passing_twoptmissed,passing_yds,penalty,penalty_yds,punting_avg,punting_blk,punting_i20,punting_lng,punting_pts,punting_tot,punting_touchback,punting_yds,puntret_avg,puntret_fair,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,puntret_tot,puntret_yds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_twoptmissed,receiving_yac_yds,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_twoptmissed,rushing_yds
J.Best,00-0027880,no,DET,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,2,2,,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,1,15,,0,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,281,128,58,80,2,0,0,,590,487,172,219,21,4,0,0,,563
L.Briggs,00-0022128,no,CHI,,13,1,,1,,0,2,,1,,,7,,2,,2,-10,,76,8,10,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Felton,00-0026286,no,DET,RB,,,,,,,,,,,,,,,,,,,7,,1,,1,1,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,59,,59,0,2,0,59,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,48,0,8,15,0,0,0,,62,54,22,52,0,0,0,0,,76
N.Burleson,00-0021999,no,DET,,,,,,,,,,,,,,,,,,,,2,,,,2,2,,,0,,,,2,0,0,,,,,,,,,,,,,,,,,,,0,,0,0,1,0,0,,,,,,,,,,,,,,,3,30,,,,,,,,,,,,,,,,,303,68,55,86,6,1,0,1,302,625,7,81,0,0,0,0,,81
M.Stafford,00-0026498,no,DET,QB,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,0,,,-5,2,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,96,57,238,39,432,1,1,4,-36,6,3,1,1,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,1,1,0,0,,11
N.Harris,00-0020267,no,DET,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,168,,,,,,,,,,,,,,,,,,,,,,,,563,,24,842,90,90,7,3998,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Garza,00-0020260,no,CHI,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Peterson,00-0019695,no,DET,,27,0,,1,,0,0,,,,,5,,1,,1,-2,,57,8,9,,,0,,,1,1,,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Suh,00-0027855,no,DET,DT,17,1,,1,1,17,1,,20,,,3,,18,,10.0,-54,1,48,13,3,,,0,,,0,,,,0,1,17,0,,0,,,,0,,,,0,,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,8,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Knox,00-0026913,no,CHI,,,,,,,,,,,,,,,,,,,,6,,,,1,1,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,99,,105,0,7,0,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507,136,51,99,5,0,0,,244,960,1,2,0,0,0,0,,2
T.Scheffler,00-0024276,no,DET,,,,,,,,,,,,,,,,,,,,2,,,,1,1,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,0,,0,0,1,0,0,,,,,,,,,,,,,,,2,10,,,,,,,,,,,,,,,,,174,5,45,72,1,0,0,,149,378,,,,,,,,
B.Urlacher,00-0019456,no,CHI,,29,1,,2,,0,1,,0,,,10,,5,,4.0,-31,,96,13,7,,,0,,,0,,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Pettigrew,00-0026996,no,DET,TE,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,83,,,,,,,,,,,,,,,,,266,35,71,111,4,2,0,1,351,722,,,,,,,,
J.Peppers,00-0021140,no,CHI,OLB,11,3,1,,,,2,,1,,,9,,18,,8,-54,,43,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Moore,00-0026907,no,CHI,,6,1,,,,,4,1,95,,,8,,2,,0.5,-9,1,36,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Toeaina,00-0025574,no,CHI,,7,0,,1,,0,0,,,,,2,,4,,2,-15,,17,3,1,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Johnson,00-0025389,no,DET,WR,,,,,,,,,,,,,,,,,,,2,,,,1,0,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,438,242,78,137,13,1,1,,304,1146,4,32,0,0,0,0,,32
A.Spievey,00-0027671,no,DET,,14,0,,,,,2,,35,,,3,,1,,0,,,37,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Taylor,00-0021314,no,CHI,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,0,20,26,0,0,0,,120,139,113,122,3,3,0,0,,283
I.Ekejiuba,00-0023313,no,DET,,2,1,,,,,0,,,,,,,,,0,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Wade,00-0025471,no,DET,,5,0,,1,,18,0,,,,,5,,1,,0,,,39,3,3,,,0,,,1,1,,10,0,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Louis,00-0026961,yes,CHI,G,,,,,,,,,,,,,,,,,,,2,,,,,0,,,1,1,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Olsen,00-0025418,no,CHI,TE,,,,,,,,,,,,,,,,,,,3,,,,2,1,,1,1,1,,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,25,,,,,,,,,,,,,,,,,205,78,41,69,5,0,0,,159,404,,,,,,,,
M.Anderson,00-0024373,no,CHI,,5,0,,,,,0,,,,,2,,9,,4,-36,,24,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Graham,00-0025555,no,CHI,FS,1,,,,,,,,,,,,,,,,,,22,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Maynard,00-0010609,no,CHI,,,,,,,,,,,,,,,,,,,,1,,,,,0,1,,1,1,,0,1,1,0,,,,,,,,,,1,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,575,,24,753,83,83,5,3326,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Logan,00-0026491,no,DET,,,,,2,,4,,,,,,,,,,,,,2,,1,,1,1,1,,0,,,,2,2,4,,,,,,,,,,,,,,,,,,,475,,619,0,54,1,1448,1,0,,1,9,,0,,,0,0,0,,0,,,,,,,,,,,180,21,265,0,30,0,30,362,,,,1,,,,,,,15,77,0,0,0,0,,95
R.Davis,00-0023429,no,CHI,,2,,,,,,,,,,,1,,,,,,,7,,1,,,0,1,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,55,,56,0,5,0,70,,,,,,,,,,,,,,,3,30,,,,,,,,,,,,,,,,,42,9,9,14,1,0,0,,26,84,,,,,,,,
S.Havner,00-0023832,no,DET,,3,0,,,,,0,,,,,,,,,0,,,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Manumaleuna,00-0020342,no,CHI,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,40,,,,,,,,,,,,,,,,,36,7,5,7,1,0,0,,24,43,,,,,,,,
O.Kreutz,00-0009472,no,CHI,,,,,,,,,,,,,,,,,,,,1,,,,,0,,,1,1,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Tillman,00-0022123,no,CHI,CB,11,5,,4,,-8,5,,127,,,14,,1,,0,,,73,1,4,,,0,,,0,,,,0,3,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Morris,00-0021182,no,DET,,1,,,,,,,,,,,,,,,,,,1,,,,1,0,,,1,1,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,90,0,25,31,0,0,0,,152,170,90,88,21,5,0,0,,336
P.Tinoisamoa,00-0022050,no,CHI,,7,1,,,,,0,,,,,,,2,,1,-9,,34,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Harris,00-0023614,no,CHI,,20,0,,2,,0,5,,69,,,7,,2,,0,,,50,1,5,,,0,,,0,,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Williams,00-0026154,no,CHI,,,,,,,,,,,,,,,,,,,,2,,,,,0,,,1,1,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,42,,,,,,,,,,,,,,,,,4,0,1,1,0,0,0,,0,4,,,,,,,,
G.Wolfe,00-0025480,no,CHI,,3,,,,,,,,,,,,,,,,,,11,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,0,0,0,,8
T.Harris,00-0022837,no,CHI,,4,0,,2,,9,0,,,,,1,,4,,1.5,-7,,9,2,1,,,0,,,0,,,,0,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Sims,00-0024343,no,DET,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Melton,00-0026905,no,CHI,DT,4,1,,1,,0,0,,,,,1,,5,,2.0,-17,,13,2,3,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I.Idonije,00-0021604,no,CHI,,16,4,,,,,0,,,,,3,,13,,8.0,-69,,33,9,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaun.Hill,00-0020679,no,DET,QB,,,,,,,,,,,,,,,,,,,1,,,,2,1,1,,1,1,,-2,3,1,-2,,,,,,,,,,,,,,,,,,,,,,,,,,417,258,1287,159,1703,12,12,17,-113,17,2,1,1,2712,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,22,97,0,0,0,0,,123
A.Palmer,00-0026635,no,DET,,10,3,,,,,0,,,,,1,,1,,1,0,,44,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Johnson,00-0022860,no,DET,,8,3,,1,,0,0,,,,,,,,,0,,,41,1,8,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Williams,00-0022906,no,DET,,5,1,,,,,1,,27,,,4,,7,,2,-5,,32,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Hill,00-0027084,no,DET,NT,9,0,,1,,0,0,,,,,,,6,,2.5,-20,,21,7,3,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z.Follett,00-0027152,no,DET,,9,0,,,,,0,,,,,1,,,,0,,,12,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Smith,00-0027013,no,DET,,9,1,,1,,9,5,1,48,,,8,,1,,0,,1,30,2,7,,1,0,1,,0,,,,2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.McBride,00-0025441,no,DET,,17,3,,1,,0,0,,,,,,,7,,5,-42,,16,4,4,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,8,,8,0,1,0,8,,,,,,,,,,,,,,,7,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Raiola,00-0020445,no,DET,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,1,1,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Phillips,00-0027896,no,DET,,0,1,,,,,0,,,,,,,,,0,,,5,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Iwuh,00-0024100,no,CHI,,2,2,,,,,0,,,,,,,,,1,-8,,24,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Johnson,00-0022156,no,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,0,18,49,0,1,1,,63,210,,,,,,,,
C.Ah You,00-0025626,no,STL,,6,1,,,,,0,,,,,2,,7,,4,-31,,13,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,16,0,1,0,16,,,,,,,,,,,,,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh.Brown,00-0021940,no,STL,K,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,39,2,33,1170,6,233,612,14,,73,99,5,27,0,26,1,26,4819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Stephens-Howling,00-0026956,no,ARI,,,,,1,,0,,,,,,,,,,,,,4,,1,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,370,,629,96,57,2,1548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,16,23,0,0,0,,96,111,23,70,30,1,0,0,,113
J.Laurinaitis,00-0027011,no,STL,MLB,16,0,,1,,0,1,,4,,,5,,7,,3,-22,,98,14,14,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,1,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Anderson,00-0023645,no,ARI,QB,,,,,,,,,,,,,,,,,,,,,,,4,3,2,,1,1,,0,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,328,169,1383,159,1854,10,10,25,-176,7,1,1,,2065,5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,5,20,0,0,0,0,,25
S.Spach,00-0023108,no,ARI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,15,0,2,0,26,,,,,,,,,,,,,,,3,25,,,,,,,,,,,,,,,,,40,0,7,18,0,0,0,,20,40,,,,,,,,
T.Hightower,00-0026289,no,ARI,,,,,,,,,,,,,,,,,,,,2,,,,5,4,,,0,,,,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,21,42,0,0,0,,136,136,153,284,118,5,1,0,1,736
B.Fletcher,00-0027041,no,STL,DB,10,0,,1,,43,4,,41,,,11,,,,0,,,65,3,5,,,0,,,0,,,,0,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O.Atogwe,00-0023501,no,STL,,9,2,,,,,3,,53,,,9,,6,,2,-15,,65,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Fitzgerald,00-0022921,no,ARI,WR,,,,,,,,,,,,,,,,,,,4,,,,,0,,,1,1,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,,,,,,,,,,,,,,,,,392,47,90,173,6,1,1,,210,1137,,,,,,,,
S.Breaston,00-0025529,no,ARI,,,1,,,,,,,,,,,,,,,,,2,,,,,0,,,2,2,1,0,0,2,0,,,,,,,,,,,,,,,,,,,44,,51,0,8,0,183,2,1,11,1,39,,0,,,0,0,0,,17,3,25,,,,,,,,,,,,,,,,,286,2,47,87,1,0,0,,157,718,3,35,0,0,0,0,,35
J.King,00-0026241,no,STL,,1,1,,,,,0,,,,,2,,1,,0,,,18,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Bradford,00-0027854,no,STL,QB,,,,,,,,,,,,,,,,,,,2,,,,6,2,1,,2,2,,-2,7,2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,591,354,1630,237,2264,15,15,34,-244,18,0,0,,3512,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,27,58,1,1,0,0,,63
M.Clayton,00-0023457,no,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,126,17,23,43,2,0,0,,96,306,1,6,0,0,0,0,,6
G.Toler,00-0026910,no,ARI,CB,8,2,,2,,0,2,1,66,,15,9,,1,,1,-10,1,83,2,8,,,0,,,0,,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Washington,00-0027886,no,ARI,,11,1,,,,,1,1,40,,,2,,2,,1,-8,1,67,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Jackson,00-0022736,no,STL,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,1,1,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,0,46,61,0,0,0,,371,383,331,303,95,6,0,0,,1241
L.Robinson,00-0025462,no,STL,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,,,,,,,,,,,,,,,,191,4,34,75,2,0,0,,109,344,2,-14,0,0,0,0,,-14
M.Hoomanawanui,00-0027732,no,STL,TE,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,115,63,13,22,3,0,0,,109,146,,,,,,,,
A.Wilson,00-0020505,no,ARI,,12,0,1,,,,2,,4,,,9,,6,,2,-6,,78,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F.Robbins,00-0019706,no,STL,,2,1,,2,,1,0,,,,,7,,10,,6,-32,,26,10,1,,,0,,,0,,,,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Chamberlain,00-0026368,no,STL,,4,1,,,,,0,,,,,2,,,,0,,,30,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Williams,00-0027349,no,ARI,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,14,0,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,0,9,23,0,0,0,,33,101,,,,,,,,
B.Graham,00-0022954,no,ARI,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587,,29,893,94,95,9,4132,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Karney,00-0022796,no,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,17,0,1,0,17,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,14,0,5,5,0,0,0,,11,14,6,12,0,0,0,0,,12
C.Haggans,00-0019538,no,ARI,,9,1,,1,,0,0,,,,,2,,6,,5,-28,,39,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Fells,00-0023752,no,STL,TE,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,236,26,41,65,2,0,0,,267,391,,,,,,,,
N.Diggs,00-0019467,no,STL,,8,1,,1,,3,0,,,,,2,,,,0,,,28,5,,,,0,,,0,,,,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Long,00-0026142,no,STL,DE,3,3,,1,,0,0,,,,,3,,19,,8.5,-58,,27,8,3,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Amendola,00-0026035,no,STL,WR,,,,,,,,,,,,,,,,,,,1,,,,2,1,1,,0,,,,3,0,0,,,,,,,,,,,,,,,,,,,274,,386,0,50,0,1142,,,,,,,,,,,,,,,3,35,,,,,,,,,168,18,297,0,40,0,41,451,259,12,85,123,3,0,0,,363,689,7,61,0,0,0,0,,81
C.Campbell,00-0026190,no,ARI,DE,14,0,,1,,0,0,,,,,2,,7,,6,-49,,47,13,9,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Lenon,00-0019104,no,ARI,,30,1,,,,,2,,12,,,6,,3,,2,-14,,94,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Darby,00-0025633,no,STL,,1,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,,,,,,,,,,,,,,,,,68,21,10,13,1,0,0,,77,61,34,55,13,2,0,0,,107
M.Komar,00-0027352,no,ARI,,,,,,,,,,,,,,,,,,,,3,,,,2,1,1,,2,2,,0,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,9,0,5,0,5,31,83,0,12,22,0,0,0,,40,117,,,,,,,,
D.Jones,00-0022684,no,STL,P,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,648,,32,885,94,94,4,4276,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Doucet,00-0026221,no,ARI,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,171,2,26,59,1,0,0,,80,291,2,5,0,0,0,0,,5
